,Corruption_Contol,Effectiveness_Government,Political_Stability_And_Absence_of_Violence_Terrorism,Regulatory_Quality,Rule_of_Law,Voice_And_Accountability,Open,High,Low,Close
2007-10-11,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-12,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-13,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-14,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-15,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-16,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-17,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-18,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-19,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-20,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-21,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-22,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-23,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-24,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-25,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-26,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-27,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-28,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-29,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-30,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-10-31,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-01,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-02,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-03,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-04,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-05,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-06,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-07,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-08,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-09,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-10,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-11,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-12,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-13,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-14,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-15,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-16,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-17,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-18,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-19,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-20,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-21,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-22,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-23,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-24,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-25,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-26,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-27,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-28,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-29,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-11-30,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-01,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-02,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-03,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-04,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-05,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-06,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-07,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-08,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-09,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-10,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-11,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-12,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-13,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-14,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-15,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-16,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-17,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-18,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-19,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-20,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-21,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-22,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-23,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-24,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-25,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-26,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-27,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-28,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-29,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-30,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2007-12-31,-0.778005182743073,0.106631629168987,-1.60488569736481,-0.12692703306675,-0.46309170126915,-0.110541515052319,0.78,0.79,0.77,0.78
2008-01-01,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.77,0.78
2008-01-02,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7690322580645161,0.7787096774193548
2008-01-03,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7680645161290323,0.7774193548387097
2008-01-04,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7670967741935484,0.7761290322580645
2008-01-05,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7661290322580645,0.7748387096774194
2008-01-06,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7651612903225806,0.7735483870967742
2008-01-07,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7641935483870967,0.7722580645161291
2008-01-08,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7632258064516129,0.7709677419354839
2008-01-09,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7622580645161291,0.7696774193548387
2008-01-10,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7612903225806452,0.7683870967741936
2008-01-11,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7603225806451613,0.7670967741935484
2008-01-12,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7593548387096775,0.7658064516129033
2008-01-13,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7583870967741936,0.7645161290322581
2008-01-14,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7574193548387097,0.7632258064516129
2008-01-15,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7564516129032258,0.7619354838709678
2008-01-16,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7554838709677419,0.7606451612903226
2008-01-17,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7545161290322581,0.7593548387096775
2008-01-18,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7535483870967742,0.7580645161290323
2008-01-19,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7525806451612903,0.7567741935483872
2008-01-20,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7516129032258064,0.7554838709677419
2008-01-21,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7506451612903225,0.7541935483870967
2008-01-22,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7496774193548387,0.7529032258064516
2008-01-23,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7487096774193548,0.7516129032258064
2008-01-24,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7477419354838709,0.7503225806451613
2008-01-25,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7467741935483871,0.7490322580645161
2008-01-26,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7458064516129033,0.747741935483871
2008-01-27,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7448387096774194,0.7464516129032258
2008-01-28,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7438709677419355,0.7451612903225806
2008-01-29,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7429032258064516,0.7438709677419355
2008-01-30,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7419354838709677,0.7425806451612903
2008-01-31,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.7409677419354839,0.7412903225806452
2008-02-01,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.78,0.79,0.74,0.74
2008-02-02,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7782758620689656,0.7879310344827587,0.7393103448275862,0.7396551724137931
2008-02-03,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.776551724137931,0.7858620689655172,0.7386206896551724,0.7393103448275862
2008-02-04,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7748275862068966,0.7837931034482759,0.7379310344827587,0.7389655172413793
2008-02-05,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7731034482758621,0.7817241379310345,0.7372413793103448,0.7386206896551724
2008-02-06,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7713793103448277,0.7796551724137931,0.736551724137931,0.7382758620689656
2008-02-07,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7696551724137931,0.7775862068965518,0.7358620689655172,0.7379310344827587
2008-02-08,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7679310344827587,0.7755172413793103,0.7351724137931034,0.7375862068965517
2008-02-09,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7662068965517241,0.773448275862069,0.7344827586206897,0.7372413793103448
2008-02-10,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7644827586206897,0.7713793103448277,0.7337931034482759,0.7368965517241379
2008-02-11,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7627586206896552,0.7693103448275862,0.733103448275862,0.736551724137931
2008-02-12,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7610344827586207,0.7672413793103449,0.7324137931034482,0.7362068965517241
2008-02-13,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7593103448275862,0.7651724137931034,0.7317241379310344,0.7358620689655172
2008-02-14,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7575862068965518,0.7631034482758621,0.7310344827586207,0.7355172413793103
2008-02-15,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7558620689655172,0.7610344827586207,0.7303448275862069,0.7351724137931034
2008-02-16,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7541379310344828,0.7589655172413793,0.7296551724137931,0.7348275862068966
2008-02-17,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7524137931034482,0.756896551724138,0.7289655172413793,0.7344827586206897
2008-02-18,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7506896551724138,0.7548275862068966,0.7282758620689656,0.7341379310344828
2008-02-19,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7489655172413793,0.7527586206896552,0.7275862068965517,0.7337931034482759
2008-02-20,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7472413793103448,0.7506896551724138,0.7268965517241379,0.733448275862069
2008-02-21,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7455172413793103,0.7486206896551724,0.7262068965517241,0.733103448275862
2008-02-22,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7437931034482759,0.746551724137931,0.7255172413793103,0.7327586206896551
2008-02-23,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7420689655172413,0.7444827586206897,0.7248275862068966,0.7324137931034482
2008-02-24,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7403448275862069,0.7424137931034482,0.7241379310344828,0.7320689655172413
2008-02-25,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7386206896551724,0.7403448275862069,0.723448275862069,0.7317241379310344
2008-02-26,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7368965517241379,0.7382758620689656,0.7227586206896551,0.7313793103448276
2008-02-27,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7351724137931034,0.7362068965517241,0.7220689655172413,0.7310344827586207
2008-02-28,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.733448275862069,0.7341379310344828,0.7213793103448276,0.7306896551724138
2008-02-29,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.7317241379310344,0.7320689655172413,0.7206896551724138,0.7303448275862069
2008-03-01,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.73,0.72,0.73
2008-03-02,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7303225806451613,0.72,0.73
2008-03-03,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7306451612903225,0.72,0.73
2008-03-04,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7309677419354839,0.72,0.73
2008-03-05,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7312903225806452,0.72,0.73
2008-03-06,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7316129032258064,0.72,0.73
2008-03-07,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7319354838709677,0.72,0.73
2008-03-08,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7322580645161291,0.72,0.73
2008-03-09,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7325806451612903,0.72,0.73
2008-03-10,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7329032258064516,0.72,0.73
2008-03-11,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7332258064516128,0.72,0.73
2008-03-12,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7335483870967742,0.72,0.73
2008-03-13,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7338709677419355,0.72,0.73
2008-03-14,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7341935483870967,0.72,0.73
2008-03-15,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.734516129032258,0.72,0.73
2008-03-16,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7348387096774194,0.72,0.73
2008-03-17,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7351612903225806,0.72,0.73
2008-03-18,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7354838709677419,0.72,0.73
2008-03-19,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7358064516129033,0.72,0.73
2008-03-20,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7361290322580645,0.72,0.73
2008-03-21,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7364516129032258,0.72,0.73
2008-03-22,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7367741935483871,0.72,0.73
2008-03-23,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7370967741935484,0.72,0.73
2008-03-24,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7374193548387097,0.72,0.73
2008-03-25,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7377419354838709,0.72,0.73
2008-03-26,-0.778095126152039,0.0476356446743011,-1.77923631668091,-0.0791466757655144,-0.550221860408783,-0.138752609491348,0.73,0.7380645161290322,0.72,0.73
